0.4393,-0.5219,-0.0736,-0.4614,-0.2177,-0.4976,-0.8338,0.0063,1.7717,-2.6922,0.4058,-1.3264,0
0.4393,-0.5219,-0.0736,-0.4615,-0.2182,-0.4969,-0.8339,0.0064,1.7721,-2.6925,0.406,-1.3264,0
0.4393,-0.5219,-0.0736,-0.4616,-0.2186,-0.4965,-0.8339,0.0064,1.7722,-2.6924,0.4061,-1.3263,0
0.4393,-0.5219,-0.0736,-0.4616,-0.219,-0.4959,-0.834,0.0064,1.7723,-2.6922,0.4063,-1.3262,0
0.4393,-0.5219,-0.0736,-0.4617,-0.2194,-0.4955,-0.834,0.0064,1.7724,-2.692,0.4064,-1.326,0
0.4393,-0.5219,-0.0736,-0.4618,-0.2198,-0.4949,-0.8341,0.0064,1.7725,-2.6917,0.4065,-1.3258,0
0.4393,-0.5219,-0.0736,-0.4618,-0.2202,-0.4943,-0.8343,0.0065,1.7726,-2.6914,0.4067,-1.3255,0
0.4393,-0.5219,-0.0736,-0.4619,-0.2206,-0.494,-0.8343,0.0065,1.7725,-2.6911,0.4068,-1.3253,0
0.4394,-0.5218,-0.0736,-0.4619,-0.221,-0.4934,-0.8345,0.0065,1.7726,-2.6907,0.4069,-1.325,0
0.4394,-0.5218,-0.0735,-0.4619,-0.2213,-0.4931,-0.8345,0.0065,1.7725,-2.6903,0.407,-1.3247,0
0.4394,-0.5218,-0.0735,-0.462,-0.2216,-0.4925,-0.8346,0.0065,1.7725,-2.6898,0.4071,-1.3244,0
0.4394,-0.5218,-0.0735,-0.462,-0.2219,-0.4922,-0.8347,0.0065,1.7724,-2.6893,0.4072,-1.3241,0
0.4394,-0.5218,-0.0735,-0.462,-0.2222,-0.4917,-0.8348,0.0065,1.7723,-2.6888,0.4073,-1.3238,0
0.4394,-0.5218,-0.0735,-0.462,-0.2225,-0.4915,-0.8349,0.0065,1.7722,-2.6883,0.4073,-1.3234,0
0.4394,-0.5218,-0.0735,-0.4621,-0.2229,-0.4909,-0.8351,0.0065,1.7721,-2.6877,0.4075,-1.323,0
0.4394,-0.5218,-0.0735,-0.4621,-0.2231,-0.4907,-0.8351,0.0065,1.7719,-2.6871,0.4075,-1.3227,0
0.4395,-0.5218,-0.0735,-0.4621,-0.2234,-0.4902,-0.8353,0.0065,1.7716,-2.6862,0.4076,-1.3221,0
0.4395,-0.5218,-0.0735,-0.4621,-0.2236,-0.49,-0.8353,0.0065,1.7714,-2.6855,0.4076,-1.3217,0
0.4395,-0.5217,-0.0734,-0.4621,-0.224,-0.4894,-0.8356,0.0065,1.7713,-2.6848,0.4078,-1.3213,0
0.4395,-0.5217,-0.0734,-0.4621,-0.2242,-0.4893,-0.8356,0.0065,1.7711,-2.6841,0.4078,-1.3209,0
0.4395,-0.5217,-0.0734,-0.4621,-0.2245,-0.4887,-0.8358,0.0065,1.7709,-2.6834,0.4079,-1.3204,0
0.4395,-0.5217,-0.0734,-0.4621,-0.2247,-0.4886,-0.8359,0.0065,1.7705,-2.6824,0.4079,-1.3198,0
0.4396,-0.5217,-0.0734,-0.4621,-0.225,-0.4881,-0.8361,0.0065,1.7703,-2.6816,0.408,-1.3193,0
0.4396,-0.5217,-0.0733,-0.4621,-0.2252,-0.4879,-0.8361,0.0065,1.77,-2.6808,0.4081,-1.3189,0
0.4396,-0.5217,-0.0733,-0.4621,-0.2254,-0.4876,-0.8362,0.0065,1.7696,-2.6797,0.4081,-1.3182,0
0.4396,-0.5216,-0.0733,-0.4621,-0.2257,-0.4872,-0.8365,0.0065,1.7694,-2.6789,0.4082,-1.3177,0
0.4397,-0.5216,-0.0733,-0.4621,-0.2258,-0.487,-0.8365,0.0065,1.769,-2.6781,0.4082,-1.3173,0
0.4397,-0.5216,-0.0733,-0.4621,-0.2261,-0.4866,-0.8367,0.0065,1.7686,-2.6769,0.4083,-1.3166,0
0.4397,-0.5216,-0.0732,-0.4621,-0.2263,-0.4863,-0.8368,0.0065,1.7683,-2.6761,0.4083,-1.3161,0
0.4397,-0.5216,-0.0732,-0.4621,-0.2265,-0.4861,-0.8369,0.0065,1.768,-2.6752,0.4084,-1.3156,0
0.4398,-0.5216,-0.0732,-0.4621,-0.2268,-0.4857,-0.8371,0.0065,1.7676,-2.674,0.4084,-1.3148,0
0.4398,-0.5216,-0.0732,-0.4621,-0.227,-0.4855,-0.8372,0.0065,1.7673,-2.6731,0.4085,-1.3143,0
0.4398,-0.5215,-0.0731,-0.4621,-0.2272,-0.4853,-0.8373,0.0064,1.7668,-2.6719,0.4085,-1.3136,0
0.4398,-0.5215,-0.0731,-0.4621,-0.2274,-0.4848,-0.8376,0.0064,1.7665,-2.6709,0.4086,-1.313,0
0.4399,-0.5215,-0.0731,-0.4621,-0.2276,-0.4846,-0.8377,0.0064,1.766,-2.6697,0.4086,-1.3123,0
0.4399,-0.5215,-0.0731,-0.4621,-0.2278,-0.4845,-0.8378,0.0064,1.7654,-2.6684,0.4086,-1.3116,0
0.4399,-0.5215,-0.073,-0.4621,-0.2279,-0.4843,-0.8379,0.0064,1.7651,-2.6675,0.4086,-1.3111,0
0.44,-0.5215,-0.073,-0.4621,-0.2282,-0.4839,-0.8381,0.0064,1.7646,-2.6662,0.4087,-1.3103,0
0.44,-0.5214,-0.073,-0.4621,-0.2284,-0.4836,-0.8382,0.0064,1.7642,-2.6652,0.4087,-1.3097,0
0.44,-0.5214,-0.073,-0.4621,-0.2285,-0.4834,-0.8383,0.0064,1.7637,-2.6639,0.4087,-1.309,0
0.4401,-0.5214,-0.0729,-0.462,-0.2287,-0.4832,-0.8384,0.0064,1.7631,-2.6626,0.4088,-1.3082,0
0.4401,-0.5214,-0.0729,-0.462,-0.229,-0.4827,-0.8387,0.0064,1.7628,-2.6616,0.4089,-1.3076,0
0.4401,-0.5214,-0.0729,-0.462,-0.2291,-0.4826,-0.8388,0.0064,1.7623,-2.6603,0.4089,-1.3069,0
0.4401,-0.5214,-0.0728,-0.462,-0.2294,-0.4823,-0.8389,0.0064,1.7617,-2.6589,0.4089,-1.3061,0
0.4402,-0.5213,-0.0728,-0.462,-0.2295,-0.4822,-0.839,0.0063,1.7612,-2.6576,0.4089,-1.3053,0
0.4402,-0.5213,-0.0728,-0.462,-0.2298,-0.4817,-0.8393,0.0063,1.7607,-2.6562,0.409,-1.3045,0
0.4402,-0.5213,-0.0728,-0.462,-0.23,-0.4814,-0.8395,0.0063,1.7603,-2.6551,0.409,-1.3039,0
0.4403,-0.5213,-0.0727,-0.462,-0.2301,-0.4813,-0.8396,0.0063,1.7597,-2.6538,0.409,-1.3031,0
0.4403,-0.5213,-0.0727,-0.462,-0.2303,-0.481,-0.8397,0.0063,1.7591,-2.6524,0.409,-1.3023,0
0.4404,-0.5212,-0.0727,-0.462,-0.2305,-0.4807,-0.8398,0.0063,1.7586,-2.651,0.4091,-1.3015,0
0.4404,-0.5212,-0.0726,-0.462,-0.2307,-0.4805,-0.84,0.0063,1.758,-2.6496,0.4091,-1.3007,0
0.4404,-0.5212,-0.0726,-0.462,-0.2309,-0.4802,-0.8401,0.0063,1.7574,-2.6482,0.4091,-1.2999,0
0.4405,-0.5212,-0.0726,-0.462,-0.2311,-0.48,-0.8403,0.0063,1.7568,-2.6468,0.4091,-1.2991,0
0.4405,-0.5212,-0.0725,-0.462,-0.2314,-0.4795,-0.8405,0.0063,1.7563,-2.6453,0.4092,-1.2982,0
0.4405,-0.5211,-0.0725,-0.462,-0.2316,-0.4793,-0.8407,0.0062,1.7558,-2.6439,0.4092,-1.2974,0
0.4406,-0.5211,-0.0725,-0.462,-0.2318,-0.479,-0.8408,0.0062,1.7552,-2.6425,0.4093,-1.2966,0
0.4406,-0.5211,-0.0724,-0.462,-0.232,-0.4788,-0.841,0.0062,1.7546,-2.641,0.4093,-1.2957,0
0.4406,-0.5211,-0.0724,-0.462,-0.2322,-0.4786,-0.8411,0.0062,1.754,-2.6396,0.4093,-1.2949,0
0.4407,-0.5211,-0.0724,-0.462,-0.2324,-0.4782,-0.8413,0.0062,1.7534,-2.6381,0.4094,-1.294,0
0.4407,-0.521,-0.0723,-0.462,-0.2326,-0.478,-0.8414,0.0062,1.7527,-2.6363,0.4094,-1.293,0
0.4408,-0.521,-0.0723,-0.462,-0.2329,-0.4776,-0.8416,0.0062,1.7521,-2.6348,0.4094,-1.2922,0
0.4408,-0.521,-0.0723,-0.462,-0.2331,-0.4774,-0.8418,0.0062,1.7515,-2.6334,0.4094,-1.2913,0
0.4408,-0.521,-0.0722,-0.462,-0.2333,-0.477,-0.8419,0.0062,1.7509,-2.6319,0.4095,-1.2904,0
0.4409,-0.5209,-0.0722,-0.462,-0.2335,-0.4768,-0.8421,0.0062,1.7501,-2.63,0.4095,-1.2894,0
0.4409,-0.5209,-0.0721,-0.462,-0.2338,-0.4765,-0.8423,0.0062,1.7495,-2.6285,0.4095,-1.2885,0
0.441,-0.5209,-0.0721,-0.462,-0.2339,-0.4762,-0.8424,0.0062,1.7489,-2.627,0.4096,-1.2877,0
0.441,-0.5209,-0.0721,-0.462,-0.2342,-0.4759,-0.8426,0.0062,1.7482,-2.6252,0.4096,-1.2866,0
0.4411,-0.5209,-0.072,-0.462,-0.2344,-0.4755,-0.8428,0.0061,1.7476,-2.6237,0.4096,-1.2857,0
0.4411,-0.5208,-0.072,-0.462,-0.2347,-0.4752,-0.843,0.0061,1.747,-2.6221,0.4097,-1.2848,0
0.4412,-0.5208,-0.0719,-0.462,-0.2349,-0.4751,-0.843,0.0061,1.7462,-2.6203,0.4097,-1.2838,0
0.4412,-0.5208,-0.0719,-0.462,-0.2351,-0.4747,-0.8432,0.0061,1.7455,-2.6187,0.4097,-1.2829,0
0.4412,-0.5208,-0.0719,-0.4621,-0.2354,-0.4744,-0.8434,0.0061,1.7448,-2.6169,0.4097,-1.2818,0
0.4413,-0.5207,-0.0718,-0.4621,-0.2356,-0.4741,-0.8436,0.0061,1.7442,-2.6153,0.4098,-1.2809,0
0.4413,-0.5207,-0.0718,-0.4621,-0.2359,-0.4737,-0.8438,0.0061,1.7434,-2.6134,0.4098,-1.2798,0
0.4414,-0.5207,-0.0717,-0.4621,-0.2361,-0.4734,-0.844,0.0061,1.7427,-2.6115,0.4098,-1.2787,0
0.4414,-0.5207,-0.0717,-0.4621,-0.2364,-0.473,-0.8443,0.0061,1.742,-2.6098,0.4099,-1.2777,0
0.4415,-0.5206,-0.0717,-0.4622,-0.2366,-0.4727,-0.8443,0.0061,1.7412,-2.6079,0.4099,-1.2766,0
0.4415,-0.5206,-0.0716,-0.4622,-0.2368,-0.4724,-0.8445,0.0061,1.7405,-2.6063,0.41,-1.2757,0
0.4416,-0.5206,-0.0716,-0.4622,-0.2371,-0.4721,-0.8447,0.0061,1.7398,-2.6044,0.41,-1.2746,0
0.4416,-0.5206,-0.0715,-0.4622,-0.2374,-0.4716,-0.8449,0.0061,1.739,-2.6025,0.41,-1.2735,0
0.4417,-0.5205,-0.0715,-0.4622,-0.2376,-0.4715,-0.845,0.0061,1.7382,-2.6006,0.41,-1.2724,0
0.4417,-0.5205,-0.0714,-0.4622,-0.2379,-0.4711,-0.8452,0.0061,1.7374,-2.5986,0.4101,-1.2713,0
0.4418,-0.5205,-0.0714,-0.4623,-0.2382,-0.4706,-0.8455,0.0061,1.7368,-2.597,0.4102,-1.2703,0
0.4418,-0.5204,-0.0714,-0.4623,-0.2384,-0.4703,-0.8457,0.0061,1.736,-2.595,0.4102,-1.2692,0
0.4419,-0.5204,-0.0713,-0.4623,-0.2387,-0.4701,-0.8457,0.0061,1.7352,-2.5931,0.4102,-1.2681,0
0.4419,-0.5204,-0.0713,-0.4623,-0.239,-0.4696,-0.846,0.0061,1.7344,-2.5911,0.4102,-1.267,0
0.442,-0.5204,-0.0712,-0.4624,-0.2393,-0.4692,-0.8462,0.0061,1.7337,-2.5892,0.4103,-1.2658,0
0.442,-0.5203,-0.0712,-0.4624,-0.2395,-0.4689,-0.8463,0.006,1.7328,-2.5872,0.4103,-1.2647,0
0.4421,-0.5203,-0.0711,-0.4624,-0.2399,-0.4685,-0.8466,0.006,1.7321,-2.5852,0.4104,-1.2635,0
0.4421,-0.5203,-0.0711,-0.4624,-0.2402,-0.468,-0.8468,0.006,1.7313,-2.5832,0.4104,-1.2624,0
0.4422,-0.5203,-0.071,-0.4625,-0.2404,-0.4678,-0.8469,0.006,1.7304,-2.5812,0.4104,-1.2612,0
0.4422,-0.5202,-0.071,-0.4625,-0.2408,-0.4671,-0.8473,0.006,1.7296,-2.5789,0.4106,-1.2598,0
0.4423,-0.5202,-0.0709,-0.4626,-0.2411,-0.4669,-0.8474,0.006,1.7287,-2.5769,0.4106,-1.2587,0
0.4423,-0.5202,-0.0709,-0.4626,-0.2414,-0.4664,-0.8476,0.006,1.7278,-2.5746,0.4106,-1.2574,0
0.4424,-0.5201,-0.0708,-0.4626,-0.2417,-0.4661,-0.8477,0.006,1.727,-2.5726,0.4106,-1.2562,0
0.4424,-0.5201,-0.0708,-0.4627,-0.242,-0.4657,-0.848,0.006,1.7262,-2.5705,0.4107,-1.255,0
0.4425,-0.5201,-0.0707,-0.4627,-0.2424,-0.4651,-0.8483,0.006,1.7255,-2.5685,0.4108,-1.2538,0
0.4426,-0.52,-0.0707,-0.4627,-0.2426,-0.4649,-0.8484,0.006,1.7244,-2.5662,0.4108,-1.2525,0
0.4426,-0.52,-0.0706,-0.4628,-0.243,-0.4643,-0.8486,0.006,1.7237,-2.5641,0.4109,-1.2513,0
0.4427,-0.52,-0.0706,-0.4628,-0.2433,-0.464,-0.8488,0.006,1.7228,-2.562,0.4109,-1.2501,0
0.4427,-0.5199,-0.0705,-0.4629,-0.2436,-0.4635,-0.849,0.006,1.7219,-2.5597,0.411,-1.2487,0
0.4428,-0.5199,-0.0705,-0.4629,-0.2439,-0.4632,-0.8492,0.006,1.7211,-2.5576,0.411,-1.2475,0
0.4428,-0.5199,-0.0704,-0.4629,-0.2442,-0.4628,-0.8493,0.006,1.7201,-2.5552,0.411,-1.2462,0
0.4429,-0.5198,-0.0704,-0.463,-0.2446,-0.4623,-0.8496,0.006,1.7193,-2.5531,0.4111,-1.2449,0
0.443,-0.5198,-0.0703,-0.463,-0.2449,-0.4619,-0.8498,0.006,1.7183,-2.5507,0.4111,-1.2435,0
0.443,-0.5198,-0.0703,-0.4631,-0.2453,-0.4614,-0.8501,0.006,1.7175,-2.5486,0.4112,-1.2423,0
0.4431,-0.5197,-0.0702,-0.4631,-0.2457,-0.4609,-0.8502,0.006,1.7165,-2.5461,0.4113,-1.2409,0
0.4431,-0.5197,-0.0702,-0.4632,-0.246,-0.4606,-0.8504,0.006,1.7157,-2.544,0.4113,-1.2397,0
0.4432,-0.5197,-0.0701,-0.4632,-0.2464,-0.46,-0.8507,0.006,1.7147,-2.5416,0.4114,-1.2382,0
0.4433,-0.5196,-0.0701,-0.4633,-0.2467,-0.4595,-0.8509,0.006,1.7138,-2.5391,0.4115,-1.2368,0
0.4433,-0.5196,-0.07,-0.4633,-0.2471,-0.459,-0.8511,0.0061,1.7128,-2.5367,0.4115,-1.2354,0
0.4434,-0.5196,-0.07,-0.4634,-0.2475,-0.4583,-0.8515,0.0061,1.7119,-2.5342,0.4116,-1.2339,0
